,x,y,z,CONFD
656,0.06,0.71,0.23,1.0
657,0.06,0.72,0.22,1.0
658,0.06,0.73,0.21,1.0
659,0.06,0.74,0.2,1.0
660,0.06,0.75,0.19,1.0
661,0.06,0.76,0.18,1.0
662,0.06,0.77,0.17,0.679178699175393
663,0.06,0.78,0.16,0.679178699175393
664,0.06,0.79,0.15,0.43782349911420193
665,0.06,0.8,0.14,0.679178699175393
666,0.06,0.81,0.13,0.679178699175393
667,0.06,0.82,0.12,0.679178699175393
668,0.06,0.83,0.11,0.679178699175393
669,0.06,0.84,0.1,0.22270013882530884
670,0.06,0.85,0.09,0.679178699175393
671,0.06,0.86,0.08,0.679178699175393
672,0.06,0.87,0.07,0.679178699175393
673,0.06,0.88,0.06,0.679178699175393
674,0.06,0.89,0.05,0.679178699175393
675,0.06,0.9,0.04,0.679178699175393
676,0.06,0.91,0.03,0.679178699175393
677,0.06,0.92,0.02,0.679178699175393
678,0.06,0.93,0.01,0.679178699175393
679,0.07,0.0,0.93,0.7772998611746911
680,0.07,0.01,0.92,0.7772998611746911
681,0.07,0.02,0.91,0.7772998611746911
682,0.07,0.03,0.9,0.7772998611746911
683,0.07,0.04,0.89,0.7772998611746911
684,0.07,0.05,0.88,0.7772998611746911
685,0.07,0.06,0.87,0.7772998611746911
686,0.07,0.07,0.86,0.7772998611746911
687,0.07,0.08,0.85,0.7772998611746911
688,0.07,0.09,0.84,0.7772998611746911
689,0.07,0.1,0.83,0.7772998611746911
690,0.07,0.11,0.82,0.7772998611746911
691,0.07,0.12,0.81,0.7772998611746911
692,0.07,0.13,0.8,0.7772998611746911
693,0.07,0.14,0.79,0.7772998611746911
694,0.07,0.15,0.78,0.7772998611746911
695,0.07,0.16,0.77,0.7772998611746911
696,0.07,0.17,0.76,0.7772998611746911
697,0.07,0.18,0.75,0.7772998611746911
698,0.07,0.19,0.74,0.7772998611746911
699,0.07,0.2,0.73,0.7772998611746911
700,0.07,0.21,0.72,0.7772998611746911
701,0.07,0.22,0.71,0.7772998611746911
702,0.07,0.23,0.7,0.7772998611746911
703,0.07,0.24,0.69,0.7772998611746911
704,0.07,0.25,0.68,0.7772998611746911
705,0.07,0.26,0.67,0.7772998611746911
706,0.07,0.27,0.66,0.7772998611746911
707,0.07,0.28,0.65,0.7772998611746911
708,0.07,0.29,0.64,0.7772998611746911
709,0.07,0.3,0.63,0.7772998611746911
710,0.07,0.31,0.62,0.7772998611746911
711,0.07,0.32,0.61,0.7772998611746911
712,0.07,0.33,0.6,0.7772998611746911
713,0.07,0.34,0.59,0.7772998611746911
714,0.07,0.35,0.58,0.7772998611746911
715,0.07,0.36,0.57,0.7772998611746911
716,0.07,0.37,0.56,0.7772998611746911
717,0.07,0.38,0.55,0.7772998611746911
718,0.07,0.39,0.54,0.7772998611746911
719,0.07,0.4,0.53,0.7772998611746911
720,0.07,0.41,0.52,0.7772998611746911
721,0.07,0.42,0.51,0.7772998611746911
722,0.07,0.43,0.5,0.7772998611746911
723,0.07,0.44,0.49,0.7772998611746911
724,0.07,0.45,0.48,0.7772998611746911
725,0.07,0.46,0.47,1.0
726,0.07,0.47,0.46,1.0
727,0.07,0.48,0.45,1.0
728,0.07,0.49,0.44,1.0
729,0.07,0.5,0.43,1.0
730,0.07,0.51,0.42,1.0
731,0.07,0.52,0.41,1.0
732,0.07,0.53,0.4,1.0
733,0.07,0.54,0.39,1.0
734,0.07,0.55,0.38,1.0
735,0.07,0.56,0.37,1.0
736,0.07,0.57,0.36,1.0
737,0.07,0.58,0.35,1.0
738,0.07,0.59,0.34,1.0
739,0.07,0.6,0.33,1.0
740,0.07,0.61,0.32,1.0
741,0.07,0.62,0.31,1.0
742,0.07,0.63,0.3,1.0
743,0.07,0.64,0.29,1.0
744,0.07,0.65,0.28,1.0
745,0.07,0.66,0.27,1.0
746,0.07,0.67,0.26,1.0
747,0.07,0.68,0.25,1.0
748,0.07,0.69,0.24,1.0
749,0.07,0.7,0.23,1.0
750,0.07,0.71,0.22,1.0
751,0.07,0.72,0.21,1.0
752,0.07,0.73,0.2,1.0
753,0.07,0.74,0.19,1.0
754,0.07,0.75,0.18,1.0
755,0.07,0.76,0.17,0.43782349911420193
756,0.07,0.77,0.16,0.679178699175393
757,0.07,0.78,0.15,0.43782349911420193
758,0.07,0.79,0.14,0.679178699175393
759,0.07,0.8,0.13,0.679178699175393
760,0.07,0.81,0.12,0.679178699175393
761,0.07,0.82,0.11,0.43782349911420193
762,0.07,0.83,0.1,0.679178699175393
763,0.07,0.84,0.09,0.679178699175393
764,0.07,0.85,0.08,0.679178699175393
765,0.07,0.86,0.07,0.679178699175393
766,0.07,0.87,0.06,0.679178699175393
767,0.07,0.88,0.05,0.679178699175393
768,0.07,0.89,0.04,0.679178699175393
769,0.07,0.9,0.03,0.679178699175393
770,0.07,0.91,0.02,0.679178699175393
771,0.07,0.92,0.01,0.679178699175393
772,0.08,0.0,0.92,0.7772998611746911
773,0.08,0.01,0.91,0.7772998611746911
774,0.08,0.02,0.9,0.7772998611746911
775,0.08,0.03,0.89,0.7772998611746911
776,0.08,0.04,0.88,0.7772998611746911
777,0.08,0.05,0.87,0.7772998611746911
778,0.08,0.06,0.86,0.7772998611746911
779,0.08,0.07,0.85,0.7772998611746911
780,0.08,0.08,0.84,0.7772998611746911
781,0.08,0.09,0.83,0.7772998611746911
782,0.08,0.1,0.82,0.7772998611746911
783,0.08,0.11,0.81,0.7772998611746911
784,0.08,0.12,0.8,0.7772998611746911
785,0.08,0.13,0.79,0.7772998611746911
786,0.08,0.14,0.78,0.7772998611746911
787,0.08,0.15,0.77,0.7772998611746911
788,0.08,0.16,0.76,0.7772998611746911
789,0.08,0.17,0.75,0.7772998611746911
790,0.08,0.18,0.74,0.7772998611746911
791,0.08,0.19,0.73,0.7772998611746911
792,0.08,0.2,0.72,0.7772998611746911
793,0.08,0.21,0.71,0.7772998611746911
794,0.08,0.22,0.7,0.7772998611746911
795,0.08,0.23,0.69,0.7772998611746911
796,0.08,0.24,0.68,0.7772998611746911
797,0.08,0.25,0.67,0.7772998611746911
798,0.08,0.26,0.66,0.7772998611746911
799,0.08,0.27,0.65,0.7772998611746911
800,0.08,0.28,0.64,0.7772998611746911
801,0.08,0.29,0.63,0.7772998611746911
802,0.08,0.3,0.62,0.7772998611746911
803,0.08,0.31,0.61,0.7772998611746911
804,0.08,0.32,0.6,0.7772998611746911
805,0.08,0.33,0.59,0.7772998611746911
806,0.08,0.34,0.58,0.7772998611746911
807,0.08,0.35,0.57,0.7772998611746911
808,0.08,0.36,0.56,0.7772998611746911
809,0.08,0.37,0.55,0.7772998611746911
810,0.08,0.38,0.54,0.7772998611746911
811,0.08,0.39,0.53,0.7772998611746911
812,0.08,0.4,0.52,0.7772998611746911
813,0.08,0.41,0.51,0.7772998611746911
814,0.08,0.42,0.5,1.0
815,0.08,0.43,0.49,1.0
816,0.08,0.44,0.48,1.0
817,0.08,0.45,0.47,1.0
818,0.08,0.46,0.46,1.0
819,0.08,0.47,0.45,1.0
820,0.08,0.48,0.44,1.0
821,0.08,0.49,0.43,1.0
822,0.08,0.5,0.42,1.0
823,0.08,0.51,0.41,1.0
824,0.08,0.52,0.4,1.0
825,0.08,0.53,0.39,1.0
826,0.08,0.54,0.38,1.0
827,0.08,0.55,0.37,1.0
828,0.08,0.56,0.36,0.679178699175393
829,0.08,0.57,0.35,0.679178699175393
830,0.08,0.58,0.34,1.0
831,0.08,0.59,0.33,1.0
832,0.08,0.6,0.32,1.0
833,0.08,0.61,0.31,1.0
834,0.08,0.62,0.3,1.0
835,0.08,0.63,0.29,1.0
836,0.08,0.64,0.28,1.0
837,0.08,0.65,0.27,1.0
838,0.08,0.66,0.26,1.0
839,0.08,0.67,0.25,1.0
840,0.08,0.68,0.24,1.0
841,0.08,0.69,0.23,1.0
842,0.08,0.7,0.22,1.0
843,0.08,0.71,0.21,1.0
844,0.08,0.72,0.2,1.0
845,0.08,0.73,0.19,1.0
846,0.08,0.74,0.18,1.0
847,0.08,0.75,0.17,0.43782349911420193
848,0.08,0.76,0.16,0.679178699175393
849,0.08,0.77,0.15,0.43782349911420193
850,0.08,0.78,0.14,0.679178699175393
851,0.08,0.79,0.13,0.679178699175393
852,0.08,0.8,0.12,0.679178699175393
853,0.08,0.81,0.11,0.679178699175393
854,0.08,0.82,0.1,0.679178699175393
855,0.08,0.83,0.09,0.679178699175393
856,0.08,0.84,0.08,0.679178699175393
857,0.08,0.85,0.07,0.679178699175393
858,0.08,0.86,0.06,0.679178699175393
859,0.08,0.87,0.05,0.679178699175393
860,0.08,0.88,0.04,0.679178699175393
861,0.08,0.89,0.03,0.679178699175393
862,0.08,0.9,0.02,0.679178699175393
863,0.08,0.91,0.01,0.22270013882530884
864,0.09,0.0,0.91,0.7772998611746911
865,0.09,0.01,0.9,0.7772998611746911
866,0.09,0.02,0.89,0.7772998611746911
867,0.09,0.03,0.88,0.7772998611746911
868,0.09,0.04,0.87,0.7772998611746911
869,0.09,0.05,0.86,0.7772998611746911
870,0.09,0.06,0.85,0.7772998611746911
871,0.09,0.07,0.84,0.7772998611746911
872,0.09,0.08,0.83,0.7772998611746911
873,0.09,0.09,0.82,0.7772998611746911
874,0.09,0.1,0.81,0.7772998611746911
875,0.09,0.11,0.8,0.7772998611746911
876,0.09,0.12,0.79,0.7772998611746911
877,0.09,0.13,0.78,0.7772998611746911
878,0.09,0.14,0.77,0.7772998611746911
879,0.09,0.15,0.76,0.7772998611746911
880,0.09,0.16,0.75,0.7772998611746911
881,0.09,0.17,0.74,0.7772998611746911
882,0.09,0.18,0.73,0.7772998611746911
883,0.09,0.19,0.72,0.7772998611746911
884,0.09,0.2,0.71,0.7772998611746911
885,0.09,0.21,0.7,0.679178699175393
886,0.09,0.22,0.69,0.679178699175393
887,0.09,0.23,0.68,0.679178699175393
888,0.09,0.24,0.67,0.679178699175393
889,0.09,0.25,0.66,0.7772998611746911
890,0.09,0.26,0.65,0.7772998611746911
891,0.09,0.27,0.64,0.7772998611746911
892,0.09,0.28,0.63,0.7772998611746911
893,0.09,0.29,0.62,0.5621765008857981
894,0.09,0.3,0.61,0.7772998611746911
895,0.09,0.31,0.6,0.7772998611746911
896,0.09,0.32,0.59,0.7772998611746911
897,0.09,0.33,0.58,0.679178699175393
898,0.09,0.34,0.57,0.679178699175393
899,0.09,0.35,0.56,0.679178699175393
900,0.09,0.36,0.55,1.0
901,0.09,0.37,0.54,1.0
902,0.09,0.38,0.53,1.0
903,0.09,0.39,0.52,1.0
904,0.09,0.4,0.51,1.0
905,0.09,0.41,0.5,1.0
906,0.09,0.42,0.49,1.0
907,0.09,0.43,0.48,1.0
908,0.09,0.44,0.47,1.0
909,0.09,0.45,0.46,1.0
910,0.09,0.46,0.45,1.0
911,0.09,0.47,0.44,1.0
912,0.09,0.48,0.43,1.0
913,0.09,0.49,0.42,1.0
914,0.09,0.5,0.41,1.0
915,0.09,0.51,0.4,1.0
916,0.09,0.52,0.39,1.0
917,0.09,0.53,0.38,1.0
918,0.09,0.54,0.37,0.43782349911420193
919,0.09,0.55,0.36,0.7772998611746911
920,0.09,0.56,0.35,0.7772998611746911
921,0.09,0.57,0.34,0.7772998611746911
922,0.09,0.58,0.33,0.43782349911420193
923,0.09,0.59,0.32,1.0
924,0.09,0.6,0.31,1.0
925,0.09,0.61,0.3,1.0
926,0.09,0.62,0.29,1.0
927,0.09,0.63,0.28,1.0
928,0.09,0.64,0.27,1.0
929,0.09,0.65,0.26,1.0
930,0.09,0.66,0.25,1.0
931,0.09,0.67,0.24,1.0
932,0.09,0.68,0.23,1.0
933,0.09,0.69,0.22,1.0
934,0.09,0.7,0.21,1.0
935,0.09,0.71,0.2,1.0
936,0.09,0.72,0.19,1.0
937,0.09,0.73,0.18,1.0
938,0.09,0.74,0.17,0.679178699175393
939,0.09,0.75,0.16,0.679178699175393
940,0.09,0.76,0.15,0.43782349911420193
941,0.09,0.77,0.14,0.679178699175393
942,0.09,0.78,0.13,0.679178699175393
943,0.09,0.79,0.12,0.679178699175393
944,0.09,0.8,0.11,0.43782349911420193
945,0.09,0.81,0.1,0.679178699175393
946,0.09,0.82,0.09,0.679178699175393
947,0.09,0.83,0.08,0.679178699175393
948,0.09,0.84,0.07,0.679178699175393
949,0.09,0.85,0.06,0.679178699175393
950,0.09,0.86,0.05,0.679178699175393
951,0.09,0.87,0.04,0.679178699175393
952,0.09,0.88,0.03,0.679178699175393
953,0.09,0.89,0.02,0.43782349911420193
954,0.09,0.9,0.01,0.5621765008857981
955,0.1,0.0,0.9,0.7772998611746911
956,0.1,0.01,0.89,0.7772998611746911
957,0.1,0.02,0.88,0.7772998611746911
958,0.1,0.03,0.87,0.7772998611746911
959,0.1,0.04,0.86,0.7772998611746911
960,0.1,0.05,0.85,0.7772998611746911
961,0.1,0.06,0.84,0.7772998611746911
962,0.1,0.07,0.83,0.7772998611746911
963,0.1,0.08,0.82,0.7772998611746911
964,0.1,0.09,0.81,0.7772998611746911
965,0.1,0.1,0.8,0.7772998611746911
966,0.1,0.11,0.79,0.7772998611746911
967,0.1,0.12,0.78,0.7772998611746911
968,0.1,0.13,0.77,0.7772998611746911
969,0.1,0.14,0.76,0.7772998611746911
970,0.1,0.15,0.75,0.7772998611746911
971,0.1,0.16,0.74,0.679178699175393
972,0.1,0.17,0.73,0.679178699175393
973,0.1,0.18,0.72,0.679178699175393
974,0.1,0.19,0.71,0.679178699175393
975,0.1,0.2,0.7,0.679178699175393
976,0.1,0.21,0.69,0.679178699175393
977,0.1,0.22,0.68,0.679178699175393
978,0.1,0.23,0.67,0.679178699175393
979,0.1,0.24,0.66,0.679178699175393
980,0.1,0.25,0.65,0.679178699175393
981,0.1,0.26,0.64,0.43782349911420193
982,0.1,0.27,0.63,0.679178699175393
983,0.1,0.28,0.62,0.679178699175393
984,0.1,0.29,0.61,0.679178699175393
985,0.1,0.3,0.6,0.679178699175393
986,0.1,0.31,0.59,0.679178699175393
987,0.1,0.32,0.58,0.679178699175393
988,0.1,0.33,0.57,1.0
989,0.1,0.34,0.56,1.0
990,0.1,0.35,0.55,1.0
991,0.1,0.36,0.54,1.0
992,0.1,0.37,0.53,1.0
993,0.1,0.38,0.52,1.0
994,0.1,0.39,0.51,1.0
995,0.1,0.4,0.5,1.0
996,0.1,0.41,0.49,1.0
997,0.1,0.42,0.48,1.0
998,0.1,0.43,0.47,1.0
999,0.1,0.44,0.46,1.0
1000,0.1,0.45,0.45,1.0
1001,0.1,0.46,0.44,1.0
1002,0.1,0.47,0.43,1.0
1003,0.1,0.48,0.42,1.0
1004,0.1,0.49,0.41,1.0
1005,0.1,0.5,0.4,1.0
1006,0.1,0.51,0.39,1.0
1007,0.1,0.52,0.38,1.0
1008,0.1,0.53,0.37,0.5621765008857981
1009,0.1,0.54,0.36,0.7772998611746911
1010,0.1,0.55,0.35,0.7772998611746911
1011,0.1,0.56,0.34,0.7772998611746911
1012,0.1,0.57,0.33,0.7772998611746911
1013,0.1,0.58,0.32,0.679178699175393
1014,0.1,0.59,0.31,1.0
1015,0.1,0.6,0.3,1.0
1016,0.1,0.61,0.29,1.0
1017,0.1,0.62,0.28,1.0
1018,0.1,0.63,0.27,1.0
1019,0.1,0.64,0.26,1.0
1020,0.1,0.65,0.25,1.0
1021,0.1,0.66,0.24,1.0
1022,0.1,0.67,0.23,1.0
1023,0.1,0.68,0.22,1.0
1024,0.1,0.69,0.21,1.0
1025,0.1,0.7,0.2,1.0
1026,0.1,0.71,0.19,1.0
1027,0.1,0.72,0.18,0.679178699175393
1028,0.1,0.73,0.17,0.679178699175393
1029,0.1,0.74,0.16,0.679178699175393
1030,0.1,0.75,0.15,0.43782349911420193
1031,0.1,0.76,0.14,0.679178699175393
1032,0.1,0.77,0.13,0.679178699175393
1033,0.1,0.78,0.12,0.679178699175393
1034,0.1,0.79,0.11,0.679178699175393
1035,0.1,0.8,0.1,0.679178699175393
1036,0.1,0.81,0.09,0.679178699175393
1037,0.1,0.82,0.08,0.679178699175393
1038,0.1,0.83,0.07,0.679178699175393
1039,0.1,0.84,0.06,0.679178699175393
1040,0.1,0.85,0.05,0.679178699175393
1041,0.1,0.86,0.04,0.679178699175393
1042,0.1,0.87,0.03,0.5621765008857981
1043,0.1,0.88,0.02,0.5621765008857981
1044,0.1,0.89,0.01,0.7772998611746911
1045,0.11,0.0,0.89,0.7772998611746911
1046,0.11,0.01,0.88,0.7772998611746911
1047,0.11,0.02,0.87,0.7772998611746911
1048,0.11,0.03,0.86,0.7772998611746911
1049,0.11,0.04,0.85,0.7772998611746911
1050,0.11,0.05,0.84,0.7772998611746911
1051,0.11,0.06,0.83,0.7772998611746911
1052,0.11,0.07,0.82,0.7772998611746911
1053,0.11,0.08,0.81,0.7772998611746911
1054,0.11,0.09,0.8,0.7772998611746911
1055,0.11,0.1,0.79,0.7772998611746911
1056,0.11,0.11,0.78,0.7772998611746911
1057,0.11,0.12,0.77,0.7772998611746911
1058,0.11,0.13,0.76,0.7772998611746911
1059,0.11,0.14,0.75,0.679178699175393
1060,0.11,0.15,0.74,0.679178699175393
1061,0.11,0.16,0.73,0.679178699175393
1062,0.11,0.17,0.72,0.679178699175393
1063,0.11,0.18,0.71,0.679178699175393
1064,0.11,0.19,0.7,0.679178699175393
1065,0.11,0.2,0.69,0.679178699175393
1066,0.11,0.21,0.68,0.679178699175393
1067,0.11,0.22,0.67,0.679178699175393
1068,0.11,0.23,0.66,0.43782349911420193
1069,0.11,0.24,0.65,0.43782349911420193
1070,0.11,0.25,0.64,0.679178699175393
1071,0.11,0.26,0.63,0.679178699175393
1072,0.11,0.27,0.62,0.679178699175393
1073,0.11,0.28,0.61,0.679178699175393
1074,0.11,0.29,0.6,1.0
1075,0.11,0.3,0.59,1.0
1076,0.11,0.31,0.58,1.0
1077,0.11,0.32,0.57,1.0
1078,0.11,0.33,0.56,1.0
1079,0.11,0.34,0.55,1.0
1080,0.11,0.35,0.54,1.0
1081,0.11,0.36,0.53,1.0
1082,0.11,0.37,0.52,1.0
1083,0.11,0.38,0.51,1.0
1084,0.11,0.39,0.5,1.0
1085,0.11,0.4,0.49,1.0
1086,0.11,0.41,0.48,1.0
1087,0.11,0.42,0.47,1.0
1088,0.11,0.43,0.46,1.0
1089,0.11,0.44,0.45,1.0
1090,0.11,0.45,0.44,1.0
1091,0.11,0.46,0.43,1.0
1092,0.11,0.47,0.42,1.0
1093,0.11,0.48,0.41,1.0
1094,0.11,0.49,0.4,1.0
1095,0.11,0.5,0.39,1.0
1096,0.11,0.51,0.38,1.0
1097,0.11,0.52,0.37,0.7772998611746911
1098,0.11,0.53,0.36,0.7772998611746911
1099,0.11,0.54,0.35,0.7772998611746911
1100,0.11,0.55,0.34,0.7772998611746911
1101,0.11,0.56,0.33,0.7772998611746911
1102,0.11,0.57,0.32,0.7772998611746911
1103,0.11,0.58,0.31,0.7772998611746911
1104,0.11,0.59,0.3,1.0
1105,0.11,0.6,0.29,1.0
1106,0.11,0.61,0.28,1.0
1107,0.11,0.62,0.27,1.0
1108,0.11,0.63,0.26,1.0
1109,0.11,0.64,0.25,1.0
1110,0.11,0.65,0.24,1.0
1111,0.11,0.66,0.23,1.0
1112,0.11,0.67,0.22,1.0
1113,0.11,0.68,0.21,1.0
1114,0.11,0.69,0.2,1.0
1115,0.11,0.7,0.19,1.0
1116,0.11,0.71,0.18,0.679178699175393
1117,0.11,0.72,0.17,0.679178699175393
1118,0.11,0.73,0.16,0.679178699175393
1119,0.11,0.74,0.15,0.43782349911420193
1120,0.11,0.75,0.14,0.679178699175393
1121,0.11,0.76,0.13,0.679178699175393
1122,0.11,0.77,0.12,0.679178699175393
1123,0.11,0.78,0.11,0.679178699175393
1124,0.11,0.79,0.1,0.679178699175393
1125,0.11,0.8,0.09,0.679178699175393
1126,0.11,0.81,0.08,0.679178699175393
1127,0.11,0.82,0.07,0.679178699175393
1128,0.11,0.83,0.06,0.679178699175393
1129,0.11,0.84,0.05,0.679178699175393
1130,0.11,0.85,0.04,0.320821300824607
1131,0.11,0.86,0.03,0.7772998611746911
1132,0.11,0.87,0.02,0.7772998611746911
1133,0.11,0.88,0.01,0.7772998611746911
1134,0.12,0.0,0.88,0.7772998611746911
1135,0.12,0.01,0.87,0.7772998611746911
1136,0.12,0.02,0.86,0.7772998611746911
1137,0.12,0.03,0.85,0.7772998611746911
1138,0.12,0.04,0.84,0.7772998611746911
1139,0.12,0.05,0.83,0.7772998611746911
1140,0.12,0.06,0.82,0.7772998611746911
1141,0.12,0.07,0.81,0.7772998611746911
1142,0.12,0.08,0.8,0.7772998611746911
1143,0.12,0.09,0.79,0.7772998611746911
1144,0.12,0.1,0.78,0.7772998611746911
1145,0.12,0.11,0.77,0.7772998611746911
1146,0.12,0.12,0.76,0.7772998611746911
1147,0.12,0.13,0.75,0.679178699175393
1148,0.12,0.14,0.74,0.679178699175393
1149,0.12,0.15,0.73,0.679178699175393
1150,0.12,0.16,0.72,0.679178699175393
1151,0.12,0.17,0.71,0.679178699175393
1152,0.12,0.18,0.7,0.679178699175393
1153,0.12,0.19,0.69,0.679178699175393
1154,0.12,0.2,0.68,0.679178699175393
1155,0.12,0.21,0.67,0.22270013882530884
1156,0.12,0.22,0.66,0.679178699175393
1157,0.12,0.23,0.65,0.679178699175393
1158,0.12,0.24,0.64,0.679178699175393
1159,0.12,0.25,0.63,0.679178699175393
1160,0.12,0.26,0.62,0.679178699175393
1161,0.12,0.27,0.61,1.0
1162,0.12,0.28,0.6,1.0
1163,0.12,0.29,0.59,1.0
1164,0.12,0.3,0.58,1.0
1165,0.12,0.31,0.57,1.0
1166,0.12,0.32,0.56,1.0
1167,0.12,0.33,0.55,1.0
1168,0.12,0.34,0.54,1.0
1169,0.12,0.35,0.53,1.0
1170,0.12,0.36,0.52,1.0
1171,0.12,0.37,0.51,1.0
1172,0.12,0.38,0.5,1.0
1173,0.12,0.39,0.49,1.0
1174,0.12,0.4,0.48,1.0
1175,0.12,0.41,0.47,1.0
1176,0.12,0.42,0.46,1.0
1177,0.12,0.43,0.45,1.0
1178,0.12,0.44,0.44,1.0
1179,0.12,0.45,0.43,1.0
1180,0.12,0.46,0.42,1.0
1181,0.12,0.47,0.41,1.0
1182,0.12,0.48,0.4,1.0
1183,0.12,0.49,0.39,1.0
1184,0.12,0.5,0.38,0.679178699175393
1185,0.12,0.51,0.37,0.7772998611746911
1186,0.12,0.52,0.36,0.7772998611746911
1187,0.12,0.53,0.35,0.7772998611746911
1188,0.12,0.54,0.34,0.7772998611746911
1189,0.12,0.55,0.33,0.7772998611746911
1190,0.12,0.56,0.32,0.7772998611746911
1191,0.12,0.57,0.31,0.7772998611746911
1192,0.12,0.58,0.3,0.7772998611746911
1193,0.12,0.59,0.29,1.0
1194,0.12,0.6,0.28,1.0
1195,0.12,0.61,0.27,1.0
1196,0.12,0.62,0.26,1.0
1197,0.12,0.63,0.25,1.0
1198,0.12,0.64,0.24,1.0
1199,0.12,0.65,0.23,1.0
1200,0.12,0.66,0.22,1.0
1201,0.12,0.67,0.21,1.0
1202,0.12,0.68,0.2,1.0
1203,0.12,0.69,0.19,1.0
1204,0.12,0.7,0.18,0.679178699175393
1205,0.12,0.71,0.17,0.679178699175393
1206,0.12,0.72,0.16,0.43782349911420193
1207,0.12,0.73,0.15,0.43782349911420193
1208,0.12,0.74,0.14,0.679178699175393
1209,0.12,0.75,0.13,0.679178699175393
1210,0.12,0.76,0.12,0.43782349911420193
1211,0.12,0.77,0.11,0.679178699175393
1212,0.12,0.78,0.1,0.679178699175393
1213,0.12,0.79,0.09,0.679178699175393
1214,0.12,0.8,0.08,0.679178699175393
1215,0.12,0.81,0.07,0.679178699175393
1216,0.12,0.82,0.06,0.43782349911420193
1217,0.12,0.83,0.05,0.7772998611746911
1218,0.12,0.84,0.04,0.7772998611746911
1219,0.12,0.85,0.03,0.7772998611746911
1220,0.12,0.86,0.02,0.7772998611746911
1221,0.12,0.87,0.01,0.7772998611746911
1222,0.13,0.0,0.87,0.7772998611746911
1223,0.13,0.01,0.86,0.7772998611746911
1224,0.13,0.02,0.85,0.7772998611746911
1225,0.13,0.03,0.84,0.7772998611746911
1226,0.13,0.04,0.83,0.7772998611746911
1227,0.13,0.05,0.82,0.7772998611746911
1228,0.13,0.06,0.81,0.7772998611746911
1229,0.13,0.07,0.8,0.7772998611746911
1230,0.13,0.08,0.79,0.7772998611746911
1231,0.13,0.09,0.78,0.7772998611746911
1232,0.13,0.1,0.77,0.7772998611746911
1233,0.13,0.11,0.76,0.7772998611746911
1234,0.13,0.12,0.75,0.679178699175393
1235,0.13,0.13,0.74,0.679178699175393
1236,0.13,0.14,0.73,0.679178699175393
1237,0.13,0.15,0.72,0.679178699175393
1238,0.13,0.16,0.71,0.679178699175393
1239,0.13,0.17,0.7,0.679178699175393
1240,0.13,0.18,0.69,0.43782349911420193
1241,0.13,0.19,0.68,0.22270013882530884
1242,0.13,0.2,0.67,0.679178699175393
1243,0.13,0.21,0.66,0.679178699175393
1244,0.13,0.22,0.65,0.679178699175393
1245,0.13,0.23,0.64,0.679178699175393
1246,0.13,0.24,0.63,1.0
1247,0.13,0.25,0.62,1.0
1248,0.13,0.26,0.61,1.0
1249,0.13,0.27,0.6,1.0
1250,0.13,0.28,0.59,1.0
1251,0.13,0.29,0.58,1.0
1252,0.13,0.3,0.57,1.0
1253,0.13,0.31,0.56,1.0
1254,0.13,0.32,0.55,1.0
1255,0.13,0.33,0.54,1.0
1256,0.13,0.34,0.53,1.0
1257,0.13,0.35,0.52,1.0
1258,0.13,0.36,0.51,1.0
1259,0.13,0.37,0.5,1.0
1260,0.13,0.38,0.49,1.0
1261,0.13,0.39,0.48,1.0
1262,0.13,0.4,0.47,1.0
1263,0.13,0.41,0.46,1.0
1264,0.13,0.42,0.45,1.0
1265,0.13,0.43,0.44,1.0
1266,0.13,0.44,0.43,1.0
1267,0.13,0.45,0.42,1.0
1268,0.13,0.46,0.41,1.0
1269,0.13,0.47,0.4,1.0
1270,0.13,0.48,0.39,1.0
1271,0.13,0.49,0.38,0.679178699175393
1272,0.13,0.5,0.37,0.7772998611746911
1273,0.13,0.51,0.36,0.7772998611746911
1274,0.13,0.52,0.35,0.7772998611746911
1275,0.13,0.53,0.34,0.7772998611746911
1276,0.13,0.54,0.33,0.7772998611746911
1277,0.13,0.55,0.32,0.7772998611746911
1278,0.13,0.56,0.31,0.7772998611746911
1279,0.13,0.57,0.3,0.7772998611746911
1280,0.13,0.58,0.29,0.7772998611746911
1281,0.13,0.59,0.28,1.0
1282,0.13,0.6,0.27,1.0
1283,0.13,0.61,0.26,1.0
1284,0.13,0.62,0.25,1.0
1285,0.13,0.63,0.24,1.0
1286,0.13,0.64,0.23,1.0
1287,0.13,0.65,0.22,1.0
1288,0.13,0.66,0.21,1.0
1289,0.13,0.67,0.2,1.0
1290,0.13,0.68,0.19,1.0
1291,0.13,0.69,0.18,0.679178699175393
1292,0.13,0.7,0.17,0.679178699175393
1293,0.13,0.71,0.16,0.43782349911420193
1294,0.13,0.72,0.15,0.43782349911420193
1295,0.13,0.73,0.14,0.679178699175393
1296,0.13,0.74,0.13,0.679178699175393
1297,0.13,0.75,0.12,0.679178699175393
1298,0.13,0.76,0.11,0.679178699175393
1299,0.13,0.77,0.1,0.679178699175393
1300,0.13,0.78,0.09,0.679178699175393
1301,0.13,0.79,0.08,0.679178699175393
1302,0.13,0.8,0.07,0.7772998611746911
1303,0.13,0.81,0.06,0.7772998611746911
1304,0.13,0.82,0.05,0.7772998611746911
1305,0.13,0.83,0.04,0.7772998611746911
1306,0.13,0.84,0.03,0.7772998611746911
1307,0.13,0.85,0.02,0.7772998611746911
1308,0.13,0.86,0.01,0.7772998611746911
