0.054247,0.837505992,0.108247008,343.15,1
0.154247,0.737502381,0.108250619,343.15,5
0.254247,0.637500642,0.108252358,343.15,5
0.354247,0.537500079,0.108252921,343.15,5
0.454247,0.437497812,0.108255188,343.15,1
0.26274,0.412498993,0.324761007,343.15,2
0.508494,0.274998956,0.216507044,343.15,5
0.754247,0.137499478,0.108253522,343.15,5
0.408494,0.374994633,0.216511367,343.15,5
0.308494,0.475001358,0.216504642,343.15,3
0.654247,0.237500679,0.108252321,343.15,3
0.208494,0.575007407,0.216498593,343.15,1
0.108494,0.675000666,0.216505334,343.15,1
0.554247,0.337500333,0.108252667,343.15,5
0.16274,0.512499483,0.324760517,343.15,3
0.06274,0.612500099,0.324759901,343.15,1
0.111111111,0.488888631,0.400000258,343.15,1
0.333333333,0.366666473,0.300000194,343.15,1
0.555555556,0.244444316,0.200000129,343.15,1
0.777777778,0.122222158,0.100000065,343.15,1
0.2,0.4,0.4,343.15,1
0.4,0.3,0.3,343.15,1
0.6,0.2,0.2,343.15,5
0.8,0.1,0.1,343.15,1
0.090909091,0.40909139,0.49999952,343.15,1
0.272727273,0.327273112,0.399999616,343.15,1
0.454545455,0.245454834,0.299999712,343.15,5
0.636363636,0.163636556,0.199999808,343.15,5
0.818181818,0.081818278,0.099999904,343.15,2
0.166666667,0.333333025,0.500000309,343.15,1
0.333333333,0.26666642,0.400000247,343.15,1
0.5,0.199999815,0.300000185,343.15,5
0.666666667,0.13333321,0.200000124,343.15,5
0.833333333,0.066666605,0.100000062,343.15,2
0.076923077,0.323078538,0.599998385,343.15,4
0.230769231,0.269232115,0.499998654,343.15,1
0.384615385,0.215385692,0.399998923,343.15,5
0.538461539,0.161539269,0.299999192,343.15,5
0.692307692,0.107692846,0.199999462,343.15,5
0.846153846,0.053846423,0.099999731,343.15,5
0.142857143,0.257144559,0.599998299,343.15,1
0.285714286,0.214287132,0.499998582,343.15,1
0.428571429,0.171429706,0.399998866,343.15,5
0.571428571,0.128572279,0.299999149,343.15,5
0.714285714,0.085714853,0.199999433,343.15,5
0.066666667,0.233333701,0.699999632,343.15,4
0.2,0.200000315,0.599999685,343.15,1
0.333333333,0.166666929,0.499999737,343.15,5
0.466666667,0.133333543,0.39999979,343.15,5
0.6,0.100000158,0.299999843,343.15,2
0.733333333,0.066666772,0.199999895,343.15,2
0.866666667,0.033333386,0.099999947,343.15,5
0.125,0.175000219,0.699999781,343.15,1
0.25,0.150000188,0.599999812,343.15,1
0.375,0.125000157,0.499999843,343.15,5
0.5,0.100000125,0.399999875,343.15,5
0.625,0.075000094,0.299999906,343.15,2
0.058823529,0.141176601,0.799999869,343.15,4
0.176470588,0.123529526,0.699999886,343.15,4
0.294117647,0.105882451,0.599999902,343.15,5
0.411764706,0.088235376,0.499999918,343.15,5
0.529411765,0.070588301,0.399999935,343.15,5
0.647058824,0.052941225,0.299999951,343.15,2
0.764705882,0.03529415,0.199999967,343.15,5
0.882352941,0.017647075,0.099999984,343.15,5
0.111111111,0.088889145,0.799999744,343.15,4
0.222222222,0.077778002,0.699999776,343.15,1
0.333333333,0.066666858,0.599999808,343.15,5
0.444444444,0.055555715,0.49999984,343.15,5
0.555555556,0.044444572,0.399999872,343.15,5
0.666666667,0.033333429,0.299999904,343.15,5
