,g,C,ERR
3458,0.28,6000,0.21428571428571425
3459,0.29,6000,0.21428571428571425
3460,0.38,6000,0.21428571428571425
3461,0.47,6000,0.21428571428571425
3462,0.54,6000,0.21428571428571425
3463,0.62,6000,0.21428571428571425
3464,0.74,6000,0.21428571428571425
3465,0.75,6000,0.21428571428571425
3466,0.9,6000,0.21428571428571425
3467,0.96,6000,0.21428571428571425
3468,1.03,6000,0.21428571428571425
3469,1.11,6000,0.21428571428571425
3470,1.17,6000,0.21428571428571425
3471,1.3,6000,0.21428571428571425
3472,0.16,6200,0.21428571428571425
3473,0.17,6200,0.21428571428571425
3474,0.31,6200,0.21428571428571425
3475,0.45,6200,0.21428571428571425
3476,0.48,6200,0.21428571428571425
3477,0.54,6200,0.21428571428571425
3478,0.55,6200,0.21428571428571425
3479,0.58,6200,0.21428571428571425
3480,0.6,6200,0.21428571428571425
3481,0.64,6200,0.21428571428571425
3482,0.66,6200,0.21428571428571425
3483,0.67,6200,0.21428571428571425
3484,0.77,6200,0.21428571428571425
3485,0.89,6200,0.21428571428571425
3486,0.92,6200,0.21428571428571425
3487,1.0,6200,0.21428571428571425
3488,1.01,6200,0.21428571428571425
3489,1.06,6200,0.21428571428571425
3490,1.07,6200,0.21428571428571425
3491,1.17,6200,0.21428571428571425
3492,1.21,6200,0.21428571428571425
3493,0.04,6400,0.21428571428571425
3494,0.15,6400,0.21428571428571425
3495,0.18,6400,0.21428571428571425
3496,0.21,6400,0.21428571428571425
3497,0.26,6400,0.21428571428571425
3498,0.29,6400,0.21428571428571425
3499,0.34,6400,0.21428571428571425
3500,0.36,6400,0.21428571428571425
3501,0.39,6400,0.21428571428571425
3502,0.5,6400,0.21428571428571425
3503,0.52,6400,0.21428571428571425
3504,0.53,6400,0.21428571428571425
3505,0.59,6400,0.21428571428571425
3506,0.6,6400,0.21428571428571425
3507,0.67,6400,0.21428571428571425
3508,0.69,6400,0.21428571428571425
3509,0.81,6400,0.21428571428571425
3510,0.85,6400,0.21428571428571425
3511,0.94,6400,0.21428571428571425
3512,0.95,6400,0.21428571428571425
3513,1.12,6400,0.21428571428571425
3514,1.27,6400,0.21428571428571425
3515,1.29,6400,0.21428571428571425
3516,1.3,6400,0.21428571428571425
3517,1.35,6400,0.21428571428571425
3518,1.36,6400,0.21428571428571425
3519,1.38,6400,0.21428571428571425
3520,0.13,6600,0.21428571428571425
3521,0.26,6600,0.21428571428571425
3522,0.32,6600,0.21428571428571425
3523,0.34,6600,0.21428571428571425
3524,0.37,6600,0.21428571428571425
3525,0.44,6600,0.21428571428571425
3526,0.53,6600,0.21428571428571425
3527,0.55,6600,0.21428571428571425
3528,0.58,6600,0.21428571428571425
3529,0.6,6600,0.21428571428571425
3530,0.62,6600,0.21428571428571425
3531,0.64,6600,0.21428571428571425
3532,0.65,6600,0.21428571428571425
3533,0.77,6600,0.21428571428571425
3534,0.83,6600,0.21428571428571425
3535,0.84,6600,0.21428571428571425
3536,0.88,6600,0.21428571428571425
3537,0.91,6600,0.21428571428571425
3538,0.94,6600,0.21428571428571425
3539,1.01,6600,0.21428571428571425
3540,1.07,6600,0.21428571428571425
3541,1.28,6600,0.21428571428571425
3542,1.4,6600,0.21428571428571425
3543,0.26,6800,0.21428571428571425
3544,0.3,6800,0.21428571428571425
3545,0.44,6800,0.21428571428571425
3546,0.45,6800,0.21428571428571425
3547,0.58,6800,0.21428571428571425
3548,0.6,6800,0.21428571428571425
3549,0.62,6800,0.21428571428571425
3550,0.69,6800,0.21428571428571425
3551,0.77,6800,0.21428571428571425
3552,0.79,6800,0.21428571428571425
3553,0.87,6800,0.21428571428571425
3554,1.02,6800,0.21428571428571425
3555,1.06,6800,0.21428571428571425
3556,1.08,6800,0.21428571428571425
3557,1.18,6800,0.21428571428571425
3558,1.2,6800,0.21428571428571425
3559,1.24,6800,0.21428571428571425
3560,1.37,6800,0.21428571428571425
3561,1.38,6800,0.21428571428571425
3562,1.41,6800,0.21428571428571425
3563,1.49,6800,0.21428571428571425
3564,0.02,7000,0.21428571428571425
3565,0.03,7000,0.21428571428571425
3566,0.24,7000,0.21428571428571425
3567,0.27,7000,0.21428571428571425
3568,0.3,7000,0.21428571428571425
3569,0.31,7000,0.21428571428571425
3570,0.37,7000,0.21428571428571425
3571,0.47,7000,0.21428571428571425
3572,0.51,7000,0.21428571428571425
3573,0.68,7000,0.21428571428571425
3574,0.74,7000,0.21428571428571425
3575,0.77,7000,0.21428571428571425
3576,0.78,7000,0.21428571428571425
3577,0.83,7000,0.21428571428571425
3578,0.84,7000,0.21428571428571425
3579,0.87,7000,0.21428571428571425
3580,0.9,7000,0.21428571428571425
3581,1.05,7000,0.21428571428571425
3582,1.11,7000,0.21428571428571425
3583,1.12,7000,0.21428571428571425
3584,1.34,7000,0.21428571428571425
3585,1.37,7000,0.21428571428571425
3586,1.39,7000,0.21428571428571425
3587,1.46,7000,0.21428571428571425
3588,0.09,7200,0.21428571428571425
3589,0.12,7200,0.21428571428571425
3590,0.15,7200,0.21428571428571425
3591,0.27,7200,0.21428571428571425
3592,0.3,7200,0.21428571428571425
3593,0.35,7200,0.21428571428571425
3594,0.43,7200,0.21428571428571425
3595,0.51,7200,0.21428571428571425
3596,0.56,7200,0.21428571428571425
3597,0.63,7200,0.21428571428571425
3598,0.7,7200,0.21428571428571425
3599,0.73,7200,0.21428571428571425
3600,0.78,7200,0.21428571428571425
3601,0.79,7200,0.21428571428571425
3602,0.93,7200,0.21428571428571425
3603,0.98,7200,0.21428571428571425
3604,0.99,7200,0.21428571428571425
3605,1.02,7200,0.21428571428571425
3606,1.04,7200,0.21428571428571425
3607,1.06,7200,0.21428571428571425
3608,1.07,7200,0.21428571428571425
3609,1.21,7200,0.21428571428571425
3610,1.32,7200,0.21428571428571425
3611,1.33,7200,0.21428571428571425
3612,1.35,7200,0.21428571428571425
3613,1.36,7200,0.21428571428571425
3614,1.39,7200,0.21428571428571425
3615,1.48,7200,0.21428571428571425
3616,0.09,7400,0.21428571428571425
3617,0.2,7400,0.21428571428571425
3618,0.26,7400,0.21428571428571425
3619,0.3,7400,0.21428571428571425
3620,0.35,7400,0.21428571428571425
3621,0.43,7400,0.21428571428571425
3622,0.55,7400,0.21428571428571425
3623,0.61,7400,0.21428571428571425
3624,0.63,7400,0.21428571428571425
3625,0.65,7400,0.21428571428571425
3626,0.66,7400,0.21428571428571425
3627,0.68,7400,0.21428571428571425
3628,0.75,7400,0.21428571428571425
3629,0.93,7400,0.21428571428571425
3630,0.94,7400,0.21428571428571425
3631,0.99,7400,0.21428571428571425
3632,1.05,7400,0.21428571428571425
3633,1.06,7400,0.21428571428571425
3634,1.08,7400,0.21428571428571425
3635,1.17,7400,0.21428571428571425
3636,1.19,7400,0.21428571428571425
3637,1.42,7400,0.21428571428571425
3638,0.12,7600,0.21428571428571425
3639,0.13,7600,0.21428571428571425
3640,0.19,7600,0.21428571428571425
3641,0.2,7600,0.21428571428571425
3642,0.23,7600,0.21428571428571425
3643,0.24,7600,0.21428571428571425
3644,0.29,7600,0.21428571428571425
3645,0.32,7600,0.21428571428571425
3646,0.49,7600,0.21428571428571425
3647,0.62,7600,0.21428571428571425
3648,0.65,7600,0.21428571428571425
3649,0.77,7600,0.21428571428571425
3650,0.81,7600,0.21428571428571425
3651,1.03,7600,0.21428571428571425
3652,1.04,7600,0.21428571428571425
3653,1.16,7600,0.21428571428571425
3654,1.2,7600,0.21428571428571425
3655,1.24,7600,0.21428571428571425
3656,1.25,7600,0.21428571428571425
3657,1.28,7600,0.21428571428571425
3658,0.09,7800,0.21428571428571425
3659,0.1,7800,0.21428571428571425
3660,0.18,7800,0.21428571428571425
3661,0.22,7800,0.21428571428571425
3662,0.24,7800,0.21428571428571425
3663,0.25,7800,0.21428571428571425
3664,0.27,7800,0.21428571428571425
3665,0.46,7800,0.21428571428571425
3666,0.49,7800,0.21428571428571425
3667,0.52,7800,0.21428571428571425
3668,0.61,7800,0.21428571428571425
3669,0.62,7800,0.21428571428571425
3670,0.68,7800,0.21428571428571425
3671,0.75,7800,0.21428571428571425
3672,0.83,7800,0.21428571428571425
3673,0.9,7800,0.21428571428571425
3674,0.93,7800,0.21428571428571425
3675,1.06,7800,0.21428571428571425
3676,1.08,7800,0.21428571428571425
3677,1.13,7800,0.21428571428571425
3678,1.16,7800,0.21428571428571425
3679,1.24,7800,0.21428571428571425
3680,1.31,7800,0.21428571428571425
3681,1.41,7800,0.21428571428571425
3682,0.11,8000,0.21428571428571425
3683,0.16,8000,0.21428571428571425
3684,0.2,8000,0.21428571428571425
3685,0.26,8000,0.21428571428571425
3686,0.3,8000,0.21428571428571425
3687,0.37,8000,0.21428571428571425
3688,0.39,8000,0.21428571428571425
3689,0.41,8000,0.21428571428571425
3690,0.43,8000,0.21428571428571425
3691,0.45,8000,0.21428571428571425
3692,0.5,8000,0.21428571428571425
3693,0.53,8000,0.21428571428571425
3694,0.54,8000,0.21428571428571425
3695,0.62,8000,0.21428571428571425
3696,0.63,8000,0.21428571428571425
3697,0.64,8000,0.21428571428571425
3698,0.72,8000,0.21428571428571425
3699,0.74,8000,0.21428571428571425
3700,0.85,8000,0.21428571428571425
3701,0.94,8000,0.21428571428571425
3702,0.97,8000,0.21428571428571425
3703,1.04,8000,0.21428571428571425
3704,1.08,8000,0.21428571428571425
3705,1.1,8000,0.21428571428571425
3706,1.11,8000,0.21428571428571425
3707,1.34,8000,0.21428571428571425
3708,1.37,8000,0.21428571428571425
3709,1.43,8000,0.21428571428571425
3710,0.07,8200,0.21428571428571425
3711,0.12,8200,0.21428571428571425
3712,0.27,8200,0.21428571428571425
3713,0.3,8200,0.21428571428571425
3714,0.34,8200,0.21428571428571425
3715,0.36,8200,0.21428571428571425
3716,0.44,8200,0.21428571428571425
3717,0.48,8200,0.21428571428571425
3718,0.57,8200,0.21428571428571425
3719,0.74,8200,0.21428571428571425
3720,0.75,8200,0.21428571428571425
3721,0.91,8200,0.21428571428571425
3722,0.92,8200,0.21428571428571425
3723,1.04,8200,0.21428571428571425
3724,1.1,8200,0.21428571428571425
3725,1.15,8200,0.21428571428571425
3726,1.4,8200,0.21428571428571425
3727,1.42,8200,0.21428571428571425
3728,1.47,8200,0.21428571428571425
3729,0.02,8400,0.21428571428571425
3730,0.18,8400,0.21428571428571425
3731,0.32,8400,0.21428571428571425
3732,0.33,8400,0.21428571428571425
3733,0.42,8400,0.21428571428571425
3734,0.46,8400,0.21428571428571425
3735,0.47,8400,0.21428571428571425
3736,0.59,8400,0.21428571428571425
3737,0.68,8400,0.21428571428571425
3738,0.76,8400,0.21428571428571425
3739,0.79,8400,0.21428571428571425
3740,0.85,8400,0.21428571428571425
3741,0.92,8400,0.21428571428571425
3742,0.94,8400,0.21428571428571425
3743,1.08,8400,0.21428571428571425
3744,1.19,8400,0.21428571428571425
3745,1.25,8400,0.21428571428571425
3746,1.33,8400,0.21428571428571425
3747,0.14,8600,0.21428571428571425
3748,0.27,8600,0.21428571428571425
3749,0.44,8600,0.21428571428571425
3750,0.45,8600,0.21428571428571425
3751,0.6,8600,0.21428571428571425
3752,0.66,8600,0.21428571428571425
3753,0.69,8600,0.21428571428571425
3754,0.71,8600,0.21428571428571425
3755,0.73,8600,0.21428571428571425
3756,0.89,8600,0.21428571428571425
3757,0.9,8600,0.21428571428571425
3758,0.95,8600,0.21428571428571425
3759,1.08,8600,0.21428571428571425
3760,1.14,8600,0.21428571428571425
3761,1.28,8600,0.21428571428571425
3762,1.37,8600,0.21428571428571425
3763,0.18,8800,0.21428571428571425
3764,0.19,8800,0.21428571428571425
3765,0.21,8800,0.21428571428571425
3766,0.33,8800,0.21428571428571425
3767,0.44,8800,0.21428571428571425
3768,0.68,8800,0.21428571428571425
3769,0.78,8800,0.21428571428571425
3770,1.02,8800,0.21428571428571425
3771,1.06,8800,0.21428571428571425
3772,1.11,8800,0.21428571428571425
3773,1.14,8800,0.21428571428571425
3774,1.17,8800,0.21428571428571425
3775,1.2,8800,0.21428571428571425
3776,1.31,8800,0.21428571428571425
3777,1.41,8800,0.21428571428571425
3778,0.15,9000,0.21428571428571425
3779,0.28,9000,0.21428571428571425
3780,0.38,9000,0.21428571428571425
3781,0.4,9000,0.21428571428571425
3782,0.41,9000,0.21428571428571425
3783,0.42,9000,0.21428571428571425
3784,0.48,9000,0.21428571428571425
3785,0.57,9000,0.21428571428571425
3786,0.72,9000,0.21428571428571425
3787,0.74,9000,0.21428571428571425
3788,0.75,9000,0.21428571428571425
3789,0.95,9000,0.21428571428571425
3790,1.04,9000,0.21428571428571425
3791,1.1,9000,0.21428571428571425
3792,1.18,9000,0.21428571428571425
3793,1.23,9000,0.21428571428571425
3794,1.32,9000,0.21428571428571425
3795,1.43,9000,0.21428571428571425
3796,0.1,9200,0.21428571428571425
3797,0.12,9200,0.21428571428571425
3798,0.16,9200,0.21428571428571425
3799,0.17,9200,0.21428571428571425
3800,0.37,9200,0.21428571428571425
3801,0.46,9200,0.21428571428571425
3802,0.48,9200,0.21428571428571425
3803,0.54,9200,0.21428571428571425
3804,0.55,9200,0.21428571428571425
3805,0.64,9200,0.21428571428571425
3806,0.66,9200,0.21428571428571425
3807,0.71,9200,0.21428571428571425
3808,0.97,9200,0.21428571428571425
3809,0.99,9200,0.21428571428571425
3810,1.01,9200,0.21428571428571425
3811,1.02,9200,0.21428571428571425
3812,1.13,9200,0.21428571428571425
3813,1.28,9200,0.21428571428571425
3814,1.43,9200,0.21428571428571425
3815,1.44,9200,0.21428571428571425
3816,0.09,9400,0.21428571428571425
3817,0.13,9400,0.21428571428571425
3818,0.23,9400,0.21428571428571425
3819,0.24,9400,0.21428571428571425
3820,0.25,9400,0.21428571428571425
3821,0.31,9400,0.21428571428571425
3822,0.37,9400,0.21428571428571425
3823,0.41,9400,0.21428571428571425
3824,0.45,9400,0.21428571428571425
3825,0.51,9400,0.21428571428571425
3826,0.58,9400,0.21428571428571425
3827,0.66,9400,0.21428571428571425
3828,0.67,9400,0.21428571428571425
3829,0.85,9400,0.21428571428571425
3830,0.94,9400,0.21428571428571425
3831,0.96,9400,0.21428571428571425
3832,1.06,9400,0.21428571428571425
3833,1.13,9400,0.21428571428571425
3834,1.17,9400,0.21428571428571425
3835,1.19,9400,0.21428571428571425
3836,1.26,9400,0.21428571428571425
3837,1.38,9400,0.21428571428571425
3838,1.44,9400,0.21428571428571425
3839,0.2,9600,0.21428571428571425
3840,0.23,9600,0.21428571428571425
3841,0.3,9600,0.21428571428571425
3842,0.34,9600,0.21428571428571425
3843,0.39,9600,0.21428571428571425
3844,0.45,9600,0.21428571428571425
3845,0.48,9600,0.21428571428571425
3846,0.52,9600,0.21428571428571425
3847,0.58,9600,0.21428571428571425
3848,0.61,9600,0.21428571428571425
3849,0.66,9600,0.21428571428571425
3850,0.74,9600,0.21428571428571425
3851,0.84,9600,0.21428571428571425
3852,0.88,9600,0.21428571428571425
3853,1.03,9600,0.21428571428571425
3854,1.12,9600,0.21428571428571425
3855,1.13,9600,0.21428571428571425
3856,1.22,9600,0.21428571428571425
3857,1.27,9600,0.21428571428571425
3858,1.31,9600,0.21428571428571425
3859,1.46,9600,0.21428571428571425
3860,1.47,9600,0.21428571428571425
3861,0.05,9800,0.21428571428571425
3862,0.15,9800,0.21428571428571425
3863,0.16,9800,0.21428571428571425
3864,0.21,9800,0.21428571428571425
3865,0.23,9800,0.21428571428571425
3866,0.25,9800,0.21428571428571425
3867,0.26,9800,0.21428571428571425
3868,0.47,9800,0.21428571428571425
3869,0.53,9800,0.21428571428571425
3870,0.67,9800,0.21428571428571425
3871,0.73,9800,0.21428571428571425
3872,0.75,9800,0.21428571428571425
3873,0.79,9800,0.21428571428571425
3874,0.83,9800,0.21428571428571425
3875,0.91,9800,0.21428571428571425
3876,1.09,9800,0.21428571428571425
3877,1.1,9800,0.21428571428571425
3878,1.24,9800,0.21428571428571425
3879,1.43,9800,0.21428571428571425
3880,1.45,9800,0.21428571428571425
3881,1.47,9800,0.21428571428571425
3882,0.16,10000,0.21428571428571425
3883,0.17,10000,0.21428571428571425
3884,0.18,10000,0.21428571428571425
3885,0.19,10000,0.21428571428571425
3886,0.43,10000,0.21428571428571425
3887,0.54,10000,0.21428571428571425
3888,0.57,10000,0.21428571428571425
3889,0.61,10000,0.21428571428571425
3890,0.64,10000,0.21428571428571425
3891,0.73,10000,0.21428571428571425
3892,0.79,10000,0.21428571428571425
3893,1.33,10000,0.21428571428571425
3894,1.34,10000,0.21428571428571425
3895,1.4,10000,0.21428571428571425
3896,0.06,10200,0.21428571428571425
3897,0.07,10200,0.21428571428571425
3898,0.11,10200,0.21428571428571425
3899,0.16,10200,0.21428571428571425
3900,0.18,10200,0.21428571428571425
3901,0.42,10200,0.21428571428571425
3902,0.56,10200,0.21428571428571425
3903,0.66,10200,0.21428571428571425
3904,0.68,10200,0.21428571428571425
3905,0.69,10200,0.21428571428571425
3906,0.8,10200,0.21428571428571425
3907,0.83,10200,0.21428571428571425
3908,0.86,10200,0.21428571428571425
3909,0.88,10200,0.21428571428571425
3910,1.0,10200,0.21428571428571425
3911,1.03,10200,0.21428571428571425
3912,1.12,10200,0.21428571428571425
3913,1.23,10200,0.21428571428571425
3914,1.31,10200,0.21428571428571425
3915,1.34,10200,0.21428571428571425
3916,0.17,10400,0.21428571428571425
3917,0.24,10400,0.21428571428571425
3918,0.34,10400,0.21428571428571425
3919,0.36,10400,0.21428571428571425
3920,0.37,10400,0.21428571428571425
3921,0.38,10400,0.21428571428571425
3922,0.4,10400,0.21428571428571425
3923,0.42,10400,0.21428571428571425
3924,0.47,10400,0.21428571428571425
3925,0.51,10400,0.21428571428571425
3926,0.56,10400,0.21428571428571425
3927,0.57,10400,0.21428571428571425
3928,0.71,10400,0.21428571428571425
3929,0.77,10400,0.21428571428571425
3930,0.9,10400,0.21428571428571425
3931,1.13,10400,0.21428571428571425
3932,1.14,10400,0.21428571428571425
3933,1.22,10400,0.21428571428571425
3934,1.23,10400,0.21428571428571425
3935,1.33,10400,0.21428571428571425
3936,1.38,10400,0.21428571428571425
3937,1.39,10400,0.21428571428571425
3938,0.03,10600,0.21428571428571425
3939,0.1,10600,0.21428571428571425
3940,0.13,10600,0.21428571428571425
3941,0.18,10600,0.21428571428571425
3942,0.24,10600,0.21428571428571425
3943,0.27,10600,0.21428571428571425
3944,0.28,10600,0.21428571428571425
3945,0.35,10600,0.21428571428571425
3946,0.38,10600,0.21428571428571425
3947,0.39,10600,0.21428571428571425
3948,0.52,10600,0.21428571428571425
3949,0.53,10600,0.21428571428571425
3950,0.55,10600,0.21428571428571425
3951,0.75,10600,0.21428571428571425
3952,0.79,10600,0.21428571428571425
3953,0.82,10600,0.21428571428571425
3954,0.9,10600,0.21428571428571425
3955,0.94,10600,0.21428571428571425
3956,1.12,10600,0.21428571428571425
3957,1.27,10600,0.21428571428571425
3958,1.28,10600,0.21428571428571425
3959,1.36,10600,0.21428571428571425
3960,1.45,10600,0.21428571428571425
3961,0.05,10800,0.21428571428571425
3962,0.08,10800,0.21428571428571425
3963,0.09,10800,0.21428571428571425
3964,0.13,10800,0.21428571428571425
3965,0.16,10800,0.21428571428571425
3966,0.17,10800,0.21428571428571425
3967,0.24,10800,0.21428571428571425
3968,0.48,10800,0.21428571428571425
3969,0.53,10800,0.21428571428571425
3970,0.78,10800,0.21428571428571425
3971,0.8,10800,0.21428571428571425
3972,0.88,10800,0.21428571428571425
3973,0.92,10800,0.21428571428571425
3974,1.1,10800,0.21428571428571425
3975,1.18,10800,0.21428571428571425
3976,1.22,10800,0.21428571428571425
3977,1.23,10800,0.21428571428571425
3978,1.29,10800,0.21428571428571425
3979,0.08,11000,0.21428571428571425
3980,0.19,11000,0.21428571428571425
3981,0.22,11000,0.21428571428571425
3982,0.3,11000,0.21428571428571425
3983,0.33,11000,0.21428571428571425
3984,0.46,11000,0.21428571428571425
3985,0.6,11000,0.21428571428571425
3986,0.66,11000,0.21428571428571425
3987,0.7,11000,0.21428571428571425
3988,0.72,11000,0.21428571428571425
3989,0.8,11000,0.21428571428571425
3990,0.85,11000,0.21428571428571425
3991,0.86,11000,0.21428571428571425
3992,0.89,11000,0.21428571428571425
3993,1.09,11000,0.21428571428571425
3994,1.23,11000,0.21428571428571425
3995,1.39,11000,0.21428571428571425
3996,1.48,11000,0.21428571428571425
3997,0.08,11200,0.21428571428571425
3998,0.15,11200,0.21428571428571425
3999,0.18,11200,0.21428571428571425
4000,0.26,11200,0.21428571428571425
4001,0.39,11200,0.21428571428571425
4002,0.42,11200,0.21428571428571425
4003,0.62,11200,0.21428571428571425
4004,0.75,11200,0.21428571428571425
4005,0.8,11200,0.21428571428571425
4006,0.85,11200,0.21428571428571425
4007,0.95,11200,0.21428571428571425
4008,1.02,11200,0.21428571428571425
4009,1.05,11200,0.21428571428571425
4010,1.1,11200,0.21428571428571425
4011,1.14,11200,0.21428571428571425
4012,1.17,11200,0.21428571428571425
4013,1.27,11200,0.21428571428571425
4014,1.4,11200,0.21428571428571425
4015,0.11,11400,0.21428571428571425
4016,0.12,11400,0.21428571428571425
4017,0.16,11400,0.21428571428571425
4018,0.19,11400,0.21428571428571425
4019,0.2,11400,0.21428571428571425
4020,0.25,11400,0.21428571428571425
4021,0.28,11400,0.21428571428571425
4022,0.32,11400,0.21428571428571425
4023,0.33,11400,0.21428571428571425
4024,0.4,11400,0.21428571428571425
4025,0.44,11400,0.21428571428571425
4026,0.45,11400,0.21428571428571425
4027,0.5,11400,0.21428571428571425
4028,0.53,11400,0.21428571428571425
4029,0.58,11400,0.21428571428571425
4030,0.67,11400,0.21428571428571425
4031,0.7,11400,0.21428571428571425
4032,0.72,11400,0.21428571428571425
4033,0.75,11400,0.21428571428571425
4034,0.76,11400,0.21428571428571425
4035,0.96,11400,0.21428571428571425
4036,0.99,11400,0.21428571428571425
4037,1.06,11400,0.21428571428571425
4038,1.28,11400,0.21428571428571425
4039,1.39,11400,0.21428571428571425
4040,1.43,11400,0.21428571428571425
4041,0.12,11600,0.21428571428571425
4042,0.13,11600,0.21428571428571425
4043,0.2,11600,0.21428571428571425
4044,0.22,11600,0.21428571428571425
4045,0.26,11600,0.21428571428571425
4046,0.38,11600,0.21428571428571425
4047,0.42,11600,0.21428571428571425
4048,0.46,11600,0.21428571428571425
4049,0.5,11600,0.21428571428571425
4050,0.56,11600,0.21428571428571425
4051,0.88,11600,0.21428571428571425
4052,0.97,11600,0.21428571428571425
4053,1.09,11600,0.21428571428571425
4054,1.1,11600,0.21428571428571425
4055,1.14,11600,0.21428571428571425
4056,1.19,11600,0.21428571428571425
4057,1.22,11600,0.21428571428571425
4058,1.29,11600,0.21428571428571425
4059,0.18,11800,0.21428571428571425
4060,0.21,11800,0.21428571428571425
4061,0.24,11800,0.21428571428571425
4062,0.26,11800,0.21428571428571425
4063,0.47,11800,0.21428571428571425
4064,0.81,11800,0.21428571428571425
4065,0.83,11800,0.21428571428571425
4066,1.08,11800,0.21428571428571425
4067,1.09,11800,0.21428571428571425
4068,1.17,11800,0.21428571428571425
4069,1.26,11800,0.21428571428571425
4070,1.29,11800,0.21428571428571425
4071,1.39,11800,0.21428571428571425
4072,1.46,11800,0.21428571428571425
4073,0.09,12000,0.21428571428571425
4074,0.11,12000,0.21428571428571425
4075,0.32,12000,0.21428571428571425
4076,0.41,12000,0.21428571428571425
4077,0.43,12000,0.21428571428571425
4078,0.45,12000,0.21428571428571425
4079,0.48,12000,0.21428571428571425
4080,0.53,12000,0.21428571428571425
4081,0.58,12000,0.21428571428571425
4082,0.62,12000,0.21428571428571425
4083,0.69,12000,0.21428571428571425
4084,0.71,12000,0.21428571428571425
4085,0.77,12000,0.21428571428571425
4086,0.82,12000,0.21428571428571425
4087,1.11,12000,0.21428571428571425
4088,1.22,12000,0.21428571428571425
4089,1.36,12000,0.21428571428571425
4090,1.41,12000,0.21428571428571425
4091,0.08,12200,0.21428571428571425
4092,0.11,12200,0.21428571428571425
4093,0.13,12200,0.21428571428571425
4094,0.29,12200,0.21428571428571425
4095,0.32,12200,0.21428571428571425
4096,0.41,12200,0.21428571428571425
4097,0.48,12200,0.21428571428571425
4098,0.5,12200,0.21428571428571425
4099,0.52,12200,0.21428571428571425
4100,0.53,12200,0.21428571428571425
4101,0.58,12200,0.21428571428571425
4102,0.6,12200,0.21428571428571425
4103,0.62,12200,0.21428571428571425
4104,0.76,12200,0.21428571428571425
4105,0.87,12200,0.21428571428571425
4106,0.93,12200,0.21428571428571425
4107,1.19,12200,0.21428571428571425
4108,1.22,12200,0.21428571428571425
4109,1.23,12200,0.21428571428571425
4110,0.14,12400,0.21428571428571425
4111,0.23,12400,0.21428571428571425
4112,0.28,12400,0.21428571428571425
4113,0.32,12400,0.21428571428571425
4114,0.33,12400,0.21428571428571425
4115,0.39,12400,0.21428571428571425
4116,0.54,12400,0.21428571428571425
4117,0.61,12400,0.21428571428571425
4118,0.71,12400,0.21428571428571425
4119,0.81,12400,0.21428571428571425
4120,0.86,12400,0.21428571428571425
4121,0.92,12400,0.21428571428571425
4122,0.98,12400,0.21428571428571425
4123,1.08,12400,0.21428571428571425
4124,1.1,12400,0.21428571428571425
4125,1.14,12400,0.21428571428571425
4126,1.19,12400,0.21428571428571425
4127,1.29,12400,0.21428571428571425
4128,1.3,12400,0.21428571428571425
4129,1.4,12400,0.21428571428571425
4130,0.04,12600,0.21428571428571425
4131,0.09,12600,0.21428571428571425
4132,0.14,12600,0.21428571428571425
4133,0.16,12600,0.21428571428571425
4134,0.21,12600,0.21428571428571425
4135,0.24,12600,0.21428571428571425
4136,0.27,12600,0.21428571428571425
4137,0.33,12600,0.21428571428571425
4138,0.35,12600,0.21428571428571425
4139,0.37,12600,0.21428571428571425
4140,0.4,12600,0.21428571428571425
4141,0.42,12600,0.21428571428571425
4142,0.45,12600,0.21428571428571425
4143,0.52,12600,0.21428571428571425
4144,0.57,12600,0.21428571428571425
4145,0.59,12600,0.21428571428571425
4146,0.68,12600,0.21428571428571425
4147,0.71,12600,0.21428571428571425
4148,0.81,12600,0.21428571428571425
4149,0.88,12600,0.21428571428571425
4150,0.89,12600,0.21428571428571425
4151,0.92,12600,0.21428571428571425
4152,1.08,12600,0.21428571428571425
4153,1.11,12600,0.21428571428571425
4154,1.14,12600,0.21428571428571425
4155,1.46,12600,0.21428571428571425
4156,0.02,12800,0.21428571428571425
4157,0.14,12800,0.21428571428571425
4158,0.17,12800,0.21428571428571425
4159,0.23,12800,0.21428571428571425
4160,0.31,12800,0.21428571428571425
4161,0.33,12800,0.21428571428571425
4162,0.36,12800,0.21428571428571425
4163,0.42,12800,0.21428571428571425
4164,0.49,12800,0.21428571428571425
4165,0.5,12800,0.21428571428571425
4166,0.55,12800,0.21428571428571425
4167,0.59,12800,0.21428571428571425
4168,0.69,12800,0.21428571428571425
4169,0.91,12800,0.21428571428571425
4170,0.92,12800,0.21428571428571425
4171,0.93,12800,0.21428571428571425
4172,0.94,12800,0.21428571428571425
4173,1.05,12800,0.21428571428571425
4174,1.06,12800,0.21428571428571425
4175,1.07,12800,0.21428571428571425
4176,1.12,12800,0.21428571428571425
4177,1.14,12800,0.21428571428571425
4178,1.22,12800,0.21428571428571425
4179,1.24,12800,0.21428571428571425
4180,1.48,12800,0.21428571428571425
4181,1.49,12800,0.21428571428571425
4182,0.05,13000,0.21428571428571425
4183,0.12,13000,0.21428571428571425
4184,0.15,13000,0.21428571428571425
4185,0.16,13000,0.21428571428571425
4186,0.19,13000,0.21428571428571425
4187,0.24,13000,0.21428571428571425
4188,0.28,13000,0.21428571428571425
4189,0.35,13000,0.21428571428571425
4190,0.4,13000,0.21428571428571425
4191,0.52,13000,0.21428571428571425
4192,0.59,13000,0.21428571428571425
4193,0.6,13000,0.21428571428571425
