,g,C,ERR
165,0.49,21000,0.2571428571428571
166,0.44,21400,0.2571428571428571
167,0.48,21800,0.2571428571428571
168,0.47,22000,0.2571428571428571
169,1.12,22600,0.2571428571428571
170,0.69,22800,0.2571428571428571
171,0.39,23400,0.2571428571428571
172,0.44,23800,0.2571428571428571
173,0.9,23800,0.2571428571428571
174,0.84,24200,0.2571428571428571
175,0.48,24600,0.2571428571428571
176,0.32,24800,0.2571428571428571
177,0.57,14800,0.2571428571428572
178,1.22,800,0.27142857142857135
179,1.31,800,0.27142857142857135
180,1.39,800,0.27142857142857135
181,1.27,1000,0.27142857142857135
182,1.05,1600,0.27142857142857135
183,1.49,1600,0.27142857142857135
184,1.17,1800,0.27142857142857135
185,1.41,2000,0.27142857142857135
186,0.9,2200,0.27142857142857135
187,1.04,2200,0.27142857142857135
188,1.15,2400,0.27142857142857135
189,1.17,2400,0.27142857142857135
190,0.78,2600,0.27142857142857135
191,1.02,2800,0.27142857142857135
192,0.79,3000,0.27142857142857135
193,0.93,3000,0.27142857142857135
194,1.37,3000,0.27142857142857135
195,0.98,3200,0.27142857142857135
196,1.32,3200,0.27142857142857135
197,1.15,3400,0.27142857142857135
198,1.23,3400,0.27142857142857135
199,1.49,3400,0.27142857142857135
200,0.94,3600,0.27142857142857135
201,0.97,3600,0.27142857142857135
202,1.08,3600,0.27142857142857135
203,1.45,3600,0.27142857142857135
204,0.87,3800,0.27142857142857135
205,1.17,3800,0.27142857142857135
206,1.35,3800,0.27142857142857135
207,0.95,4000,0.27142857142857135
208,1.25,4000,0.27142857142857135
209,1.34,4000,0.27142857142857135
210,0.79,4200,0.27142857142857135
211,0.9,4200,0.27142857142857135
212,0.93,4400,0.27142857142857135
213,1.19,4400,0.27142857142857135
214,1.3,4400,0.27142857142857135
215,0.71,4600,0.27142857142857135
216,0.94,4600,0.27142857142857135
217,1.11,4600,0.27142857142857135
218,1.2,4600,0.27142857142857135
219,1.47,4600,0.27142857142857135
220,0.55,4800,0.27142857142857135
221,0.72,4800,0.27142857142857135
222,0.79,4800,0.27142857142857135
223,1.33,4800,0.27142857142857135
224,1.39,4800,0.27142857142857135
225,0.71,5000,0.27142857142857135
226,0.88,5000,0.27142857142857135
227,1.07,5000,0.27142857142857135
228,1.29,5200,0.27142857142857135
229,0.72,5400,0.27142857142857135
230,0.75,5400,0.27142857142857135
231,0.77,5400,0.27142857142857135
232,0.9,5400,0.27142857142857135
233,0.7,5600,0.27142857142857135
234,0.68,5800,0.27142857142857135
235,0.7,5800,0.27142857142857135
236,0.98,5800,0.27142857142857135
237,1.43,5800,0.27142857142857135
238,1.08,6000,0.27142857142857135
239,1.18,6000,0.27142857142857135
240,0.95,6200,0.27142857142857135
241,1.3,6400,0.27142857142857135
242,0.71,6600,0.27142857142857135
243,1.08,6600,0.27142857142857135
244,0.6,6800,0.27142857142857135
245,0.8,6800,0.27142857142857135
246,0.8,7000,0.27142857142857135
247,1.31,7000,0.27142857142857135
248,0.89,7200,0.27142857142857135
249,0.73,7400,0.27142857142857135
250,1.02,7400,0.27142857142857135
251,0.52,7600,0.27142857142857135
252,1.04,7600,0.27142857142857135
253,1.34,7600,0.27142857142857135
254,0.69,7800,0.27142857142857135
255,0.8,7800,0.27142857142857135
256,1.15,7800,0.27142857142857135
257,1.21,8000,0.27142857142857135
258,0.83,8200,0.27142857142857135
259,1.09,8200,0.27142857142857135
260,0.69,8400,0.27142857142857135
261,0.87,8400,0.27142857142857135
262,0.95,8400,0.27142857142857135
263,0.53,8600,0.27142857142857135
264,0.83,8600,0.27142857142857135
265,0.68,8800,0.27142857142857135
266,0.83,9000,0.27142857142857135
267,0.97,9000,0.27142857142857135
268,0.78,9200,0.27142857142857135
269,0.81,9200,0.27142857142857135
270,0.94,9200,0.27142857142857135
271,1.3,9200,0.27142857142857135
272,1.25,9400,0.27142857142857135
273,0.83,9600,0.27142857142857135
274,0.59,10000,0.27142857142857135
275,0.94,10000,0.27142857142857135
276,1.21,10200,0.27142857142857135
277,0.94,10400,0.27142857142857135
278,1.11,10400,0.27142857142857135
279,0.56,10600,0.27142857142857135
280,0.68,10600,0.27142857142857135
281,0.71,10600,0.27142857142857135
282,0.79,10800,0.27142857142857135
283,0.85,10800,0.27142857142857135
284,0.69,11000,0.27142857142857135
285,0.1,11200,0.27142857142857135
286,0.64,11200,0.27142857142857135
287,0.81,11400,0.27142857142857135
288,0.91,11800,0.27142857142857135
289,0.71,12000,0.27142857142857135
290,0.76,12000,0.27142857142857135
291,0.54,12200,0.27142857142857135
292,0.7,12200,0.27142857142857135
293,0.85,12200,0.27142857142857135
294,0.61,12400,0.27142857142857135
295,1.07,12400,0.27142857142857135
296,0.79,12600,0.27142857142857135
297,0.67,13000,0.27142857142857135
298,0.57,13200,0.27142857142857135
299,0.58,13200,0.27142857142857135
300,0.96,13200,0.27142857142857135
301,0.52,13400,0.27142857142857135
302,0.57,13400,0.27142857142857135
303,0.6,13400,0.27142857142857135
304,0.73,13400,0.27142857142857135
305,1.1,13400,0.27142857142857135
306,0.58,13600,0.27142857142857135
307,0.82,13800,0.27142857142857135
308,0.65,14000,0.27142857142857135
309,1.32,14200,0.27142857142857135
310,0.63,14600,0.27142857142857135
311,0.72,14600,0.27142857142857135
312,0.47,14800,0.27142857142857135
313,0.49,14800,0.27142857142857135
314,0.4,15000,0.27142857142857135
315,0.66,15000,0.27142857142857135
316,0.59,15200,0.27142857142857135
317,0.77,15200,0.27142857142857135
318,0.82,15400,0.27142857142857135
319,0.35,15600,0.27142857142857135
320,0.52,15600,0.27142857142857135
321,0.59,15600,0.27142857142857135
322,0.63,15600,0.27142857142857135
323,0.93,15600,0.27142857142857135
324,0.47,15800,0.27142857142857135
325,0.93,15800,0.27142857142857135
326,0.55,16000,0.27142857142857135
327,0.5,16200,0.27142857142857135
328,0.64,16200,0.27142857142857135
329,0.82,16600,0.27142857142857135
330,0.55,16800,0.27142857142857135
331,0.59,16800,0.27142857142857135
332,0.67,16800,0.27142857142857135
333,0.7,16800,0.27142857142857135
334,0.83,16800,0.27142857142857135
335,0.52,17000,0.27142857142857135
336,1.12,17000,0.27142857142857135
337,0.73,17200,0.27142857142857135
338,0.88,17200,0.27142857142857135
339,0.5,18000,0.27142857142857135
340,0.58,18000,0.27142857142857135
341,0.2,18200,0.27142857142857135
342,0.57,18200,0.27142857142857135
343,1.16,18200,0.27142857142857135
344,0.33,18400,0.27142857142857135
345,0.56,18600,0.27142857142857135
346,0.66,18800,0.27142857142857135
347,0.7,18800,0.27142857142857135
348,0.49,19000,0.27142857142857135
349,0.13,19200,0.27142857142857135
350,0.51,19200,0.27142857142857135
351,0.84,19400,0.27142857142857135
352,0.88,19600,0.27142857142857135
353,0.38,20000,0.27142857142857135
354,0.47,20000,0.27142857142857135
355,0.55,20000,0.27142857142857135
356,1.42,20000,0.27142857142857135
357,0.98,20400,0.27142857142857135
358,0.42,20600,0.27142857142857135
359,0.58,20600,0.27142857142857135
360,1.04,20600,0.27142857142857135
361,1.43,20600,0.27142857142857135
362,0.58,20800,0.27142857142857135
363,0.5,21000,0.27142857142857135
364,0.62,21000,0.27142857142857135
365,0.32,21200,0.27142857142857135
366,0.5,21200,0.27142857142857135
367,0.92,21200,0.27142857142857135
368,0.67,21600,0.27142857142857135
369,0.19,22200,0.27142857142857135
370,0.61,22400,0.27142857142857135
371,0.82,22400,0.27142857142857135
372,1.37,22400,0.27142857142857135
373,0.59,22800,0.27142857142857135
374,0.88,23000,0.27142857142857135
375,0.22,23200,0.27142857142857135
376,0.95,23400,0.27142857142857135
377,0.41,23600,0.27142857142857135
378,0.47,23600,0.27142857142857135
379,0.51,23600,0.27142857142857135
380,0.69,24000,0.27142857142857135
381,0.39,24200,0.27142857142857135
382,0.65,24400,0.27142857142857135
383,0.78,24400,0.27142857142857135
384,0.69,24600,0.27142857142857135
385,0.54,24800,0.27142857142857135
386,0.83,24800,0.27142857142857135
387,0.09,200,0.2714285714285714
388,1.32,600,0.2714285714285714
389,1.46,800,0.2714285714285714
390,1.42,1000,0.2714285714285714
391,1.43,1000,0.2714285714285714
392,1.44,1000,0.2714285714285714
393,0.92,1200,0.2714285714285714
394,1.24,1200,0.2714285714285714
395,0.83,1400,0.2714285714285714
396,1.14,1400,0.2714285714285714
397,1.24,1600,0.2714285714285714
398,1.35,1600,0.2714285714285714
399,1.41,1600,0.2714285714285714
400,1.07,1800,0.2714285714285714
401,1.09,1800,0.2714285714285714
402,1.1,1800,0.2714285714285714
403,1.26,1800,0.2714285714285714
404,1.39,1800,0.2714285714285714
405,1.42,1800,0.2714285714285714
406,1.07,2000,0.2714285714285714
407,1.2,2000,0.2714285714285714
408,1.25,2000,0.2714285714285714
409,1.31,2000,0.2714285714285714
410,1.46,2000,0.2714285714285714
411,1.22,2200,0.2714285714285714
412,1.45,2200,0.2714285714285714
413,0.83,2400,0.2714285714285714
414,0.86,2400,0.2714285714285714
415,1.31,2400,0.2714285714285714
416,0.79,2600,0.2714285714285714
417,0.97,2600,0.2714285714285714
418,1.2,2600,0.2714285714285714
419,1.24,2600,0.2714285714285714
420,0.85,2800,0.2714285714285714
421,0.87,2800,0.2714285714285714
422,0.9,2800,0.2714285714285714
423,1.08,2800,0.2714285714285714
424,1.2,2800,0.2714285714285714
425,1.25,2800,0.2714285714285714
426,0.94,3000,0.2714285714285714
427,1.09,3000,0.2714285714285714
428,1.42,3000,0.2714285714285714
429,0.96,3200,0.2714285714285714
430,1.0,3200,0.2714285714285714
431,1.15,3200,0.2714285714285714
432,1.18,3200,0.2714285714285714
433,1.43,3400,0.2714285714285714
434,0.8,3600,0.2714285714285714
435,0.9,3600,0.2714285714285714
436,1.0,3600,0.2714285714285714
437,1.21,3600,0.2714285714285714
438,0.36,3800,0.2714285714285714
439,0.79,3800,0.2714285714285714
440,1.07,3800,0.2714285714285714
441,1.21,3800,0.2714285714285714
442,0.77,4000,0.2714285714285714
443,0.96,4000,0.2714285714285714
444,1.09,4000,0.2714285714285714
445,1.15,4000,0.2714285714285714
446,1.21,4000,0.2714285714285714
447,1.22,4000,0.2714285714285714
448,1.24,4000,0.2714285714285714
449,0.68,4200,0.2714285714285714
450,0.92,4200,0.2714285714285714
451,1.0,4200,0.2714285714285714
452,1.24,4200,0.2714285714285714
453,0.7,4400,0.2714285714285714
454,0.84,4400,0.2714285714285714
455,0.87,4400,0.2714285714285714
456,1.28,4400,0.2714285714285714
457,0.59,4600,0.2714285714285714
458,0.99,4600,0.2714285714285714
459,1.02,4600,0.2714285714285714
460,1.3,4600,0.2714285714285714
461,1.34,4600,0.2714285714285714
462,0.77,4800,0.2714285714285714
463,1.28,4800,0.2714285714285714
464,0.7,5000,0.2714285714285714
465,0.89,5000,0.2714285714285714
466,0.99,5000,0.2714285714285714
467,1.04,5000,0.2714285714285714
468,1.17,5000,0.2714285714285714
469,1.24,5000,0.2714285714285714
470,0.94,5200,0.2714285714285714
471,0.95,5200,0.2714285714285714
472,1.46,5200,0.2714285714285714
473,0.7,5400,0.2714285714285714
474,0.86,5400,0.2714285714285714
475,0.95,5400,0.2714285714285714
476,1.06,5400,0.2714285714285714
477,1.18,5400,0.2714285714285714
478,1.33,5400,0.2714285714285714
479,1.34,5400,0.2714285714285714
480,0.54,5600,0.2714285714285714
481,1.25,5600,0.2714285714285714
482,1.45,5600,0.2714285714285714
483,0.96,5800,0.2714285714285714
484,1.02,5800,0.2714285714285714
485,1.06,5800,0.2714285714285714
486,1.3,5800,0.2714285714285714
487,1.37,5800,0.2714285714285714
488,0.63,6000,0.2714285714285714
489,0.88,6000,0.2714285714285714
490,0.96,6000,0.2714285714285714
491,1.22,6000,0.2714285714285714
492,1.37,6000,0.2714285714285714
493,0.55,6200,0.2714285714285714
494,0.88,6200,0.2714285714285714
495,1.11,6200,0.2714285714285714
496,1.4,6200,0.2714285714285714
497,0.77,6400,0.2714285714285714
498,0.74,6600,0.2714285714285714
499,0.9,6600,0.2714285714285714
500,0.96,6600,0.2714285714285714
501,1.19,6600,0.2714285714285714
502,1.24,6600,0.2714285714285714
503,0.57,6800,0.2714285714285714
504,0.7,6800,0.2714285714285714
505,1.37,6800,0.2714285714285714
506,1.42,6800,0.2714285714285714
507,0.74,7000,0.2714285714285714
508,0.75,7000,0.2714285714285714
509,0.77,7000,0.2714285714285714
510,0.97,7000,0.2714285714285714
511,1.07,7000,0.2714285714285714
512,0.57,7200,0.2714285714285714
513,0.98,7200,0.2714285714285714
514,1.32,7200,0.2714285714285714
515,0.02,7400,0.2714285714285714
516,0.78,7400,0.2714285714285714
517,1.21,7400,0.2714285714285714
518,1.35,7400,0.2714285714285714
519,1.36,7400,0.2714285714285714
520,1.47,7400,0.2714285714285714
521,0.54,7600,0.2714285714285714
522,0.55,7600,0.2714285714285714
523,0.66,7600,0.2714285714285714
524,1.01,7600,0.2714285714285714
525,0.46,7800,0.2714285714285714
526,0.49,7800,0.2714285714285714
527,0.68,7800,0.2714285714285714
528,0.71,7800,0.2714285714285714
529,1.0,7800,0.2714285714285714
530,1.23,7800,0.2714285714285714
531,1.39,7800,0.2714285714285714
532,0.74,8000,0.2714285714285714
533,0.82,8000,0.2714285714285714
534,0.88,8000,0.2714285714285714
535,0.91,8000,0.2714285714285714
536,0.54,8200,0.2714285714285714
537,0.71,8200,0.2714285714285714
538,0.84,8200,0.2714285714285714
539,0.68,8400,0.2714285714285714
540,0.81,8400,0.2714285714285714
541,0.9,8400,0.2714285714285714
542,1.35,8400,0.2714285714285714
543,0.55,8600,0.2714285714285714
544,0.78,8600,0.2714285714285714
545,1.1,8600,0.2714285714285714
546,0.55,8800,0.2714285714285714
547,0.9,8800,0.2714285714285714
548,0.63,9000,0.2714285714285714
549,0.67,9000,0.2714285714285714
550,0.88,9000,0.2714285714285714
551,1.2,9000,0.2714285714285714
552,1.3,9000,0.2714285714285714
553,1.43,9000,0.2714285714285714
554,0.74,9200,0.2714285714285714
555,0.89,9200,0.2714285714285714
556,1.47,9200,0.2714285714285714
557,0.83,9400,0.2714285714285714
558,0.91,9400,0.2714285714285714
559,0.86,9600,0.2714285714285714
560,0.56,9800,0.2714285714285714
561,0.7,9800,0.2714285714285714
562,0.76,9800,0.2714285714285714
563,0.56,10000,0.2714285714285714
564,0.73,10000,0.2714285714285714
565,0.77,10000,0.2714285714285714
566,0.37,10400,0.2714285714285714
567,0.55,10400,0.2714285714285714
568,0.59,10400,0.2714285714285714
569,0.85,10400,0.2714285714285714
570,0.86,10600,0.2714285714285714
571,1.11,10600,0.2714285714285714
572,1.14,10600,0.2714285714285714
573,1.3,10600,0.2714285714285714
574,0.59,10800,0.2714285714285714
575,0.66,10800,0.2714285714285714
576,0.69,10800,0.2714285714285714
577,0.53,11000,0.2714285714285714
578,0.57,11000,0.2714285714285714
579,0.9,11200,0.2714285714285714
580,1.03,11200,0.2714285714285714
581,1.05,11200,0.2714285714285714
582,1.09,11200,0.2714285714285714
583,1.31,11200,0.2714285714285714
584,0.55,11400,0.2714285714285714
585,0.61,11600,0.2714285714285714
586,0.84,11600,0.2714285714285714
587,0.93,11600,0.2714285714285714
588,1.19,11600,0.2714285714285714
589,0.56,11800,0.2714285714285714
590,0.57,11800,0.2714285714285714
591,0.7,11800,0.2714285714285714
592,1.13,11800,0.2714285714285714
593,0.48,12000,0.2714285714285714
594,0.74,12000,0.2714285714285714
595,0.9,12000,0.2714285714285714
596,1.26,12000,0.2714285714285714
597,0.34,12200,0.2714285714285714
598,0.61,12200,0.2714285714285714
599,0.66,12200,0.2714285714285714
600,0.94,12200,0.2714285714285714
601,1.14,12400,0.2714285714285714
602,1.41,12400,0.2714285714285714
603,0.75,12600,0.2714285714285714
604,1.09,12600,0.2714285714285714
605,0.73,13000,0.2714285714285714
606,0.74,13000,0.2714285714285714
607,0.77,13000,0.2714285714285714
608,0.81,13000,0.2714285714285714
609,0.97,13000,0.2714285714285714
610,0.67,13200,0.2714285714285714
611,0.55,13400,0.2714285714285714
612,0.56,13400,0.2714285714285714
613,0.82,13400,0.2714285714285714
614,0.51,13600,0.2714285714285714
615,1.08,13600,0.2714285714285714
616,1.13,13600,0.2714285714285714
617,0.76,13800,0.2714285714285714
618,0.95,13800,0.2714285714285714
619,1.02,13800,0.2714285714285714
620,1.16,13800,0.2714285714285714
621,0.21,14000,0.2714285714285714
622,0.42,14000,0.2714285714285714
623,0.6,14000,0.2714285714285714
624,0.61,14000,0.2714285714285714
625,0.58,14200,0.2714285714285714
626,0.71,14200,0.2714285714285714
627,1.25,14200,0.2714285714285714
628,1.37,14200,0.2714285714285714
629,0.17,14400,0.2714285714285714
630,0.7,14400,0.2714285714285714
631,0.84,14400,0.2714285714285714
632,0.43,14600,0.2714285714285714
633,0.52,14600,0.2714285714285714
634,0.64,14600,0.2714285714285714
635,0.7,14600,0.2714285714285714
636,0.37,14800,0.2714285714285714
637,0.72,14800,0.2714285714285714
638,0.87,14800,0.2714285714285714
639,1.31,14800,0.2714285714285714
640,0.57,15000,0.2714285714285714
641,0.69,15000,0.2714285714285714
642,1.41,15000,0.2714285714285714
643,0.46,15200,0.2714285714285714
644,0.49,15200,0.2714285714285714
645,0.56,15200,0.2714285714285714
646,0.62,15200,0.2714285714285714
647,0.52,15400,0.2714285714285714
648,0.63,15400,0.2714285714285714
649,1.21,15400,0.2714285714285714
650,0.45,15600,0.2714285714285714
651,0.49,15600,0.2714285714285714
652,0.7,15600,0.2714285714285714
653,0.61,15800,0.2714285714285714
654,0.69,15800,0.2714285714285714
655,0.5,16000,0.2714285714285714
656,1.26,16000,0.2714285714285714
657,0.49,16200,0.2714285714285714
658,0.57,16200,0.2714285714285714
659,0.69,16200,0.2714285714285714
660,0.78,16200,0.2714285714285714
661,0.56,16400,0.2714285714285714
662,0.61,16600,0.2714285714285714
663,0.8,16600,0.2714285714285714
664,1.05,16600,0.2714285714285714
665,0.56,16800,0.2714285714285714
666,0.8,16800,0.2714285714285714
667,1.15,16800,0.2714285714285714
668,0.35,17000,0.2714285714285714
669,0.59,17000,0.2714285714285714
670,0.8,17200,0.2714285714285714
671,0.52,17400,0.2714285714285714
672,1.02,17400,0.2714285714285714
673,0.5,17600,0.2714285714285714
674,0.55,17600,0.2714285714285714
675,0.72,17600,0.2714285714285714
676,0.75,17600,0.2714285714285714
677,0.42,17800,0.2714285714285714
678,0.54,17800,0.2714285714285714
679,0.62,17800,0.2714285714285714
680,0.68,18000,0.2714285714285714
681,0.73,18000,0.2714285714285714
682,0.88,18000,0.2714285714285714
683,0.91,18000,0.2714285714285714
684,0.94,18000,0.2714285714285714
685,0.42,18200,0.2714285714285714
686,0.48,18200,0.2714285714285714
687,0.52,18400,0.2714285714285714
688,0.54,18400,0.2714285714285714
689,0.6,18400,0.2714285714285714
690,0.64,18600,0.2714285714285714
691,1.26,18600,0.2714285714285714
692,0.4,18800,0.2714285714285714
693,0.45,18800,0.2714285714285714
694,0.49,18800,0.2714285714285714
695,0.61,18800,0.2714285714285714
696,0.72,18800,0.2714285714285714
697,0.61,19000,0.2714285714285714
698,1.29,19000,0.2714285714285714
699,0.51,19400,0.2714285714285714
700,0.61,19400,0.2714285714285714
701,0.43,19600,0.2714285714285714
702,0.5,19600,0.2714285714285714
703,0.62,19800,0.2714285714285714
704,1.11,19800,0.2714285714285714
705,0.95,20200,0.2714285714285714
706,0.53,20400,0.2714285714285714
707,1.17,20400,0.2714285714285714
708,0.68,20600,0.2714285714285714
709,0.75,20600,0.2714285714285714
710,0.85,20600,0.2714285714285714
711,0.32,20800,0.2714285714285714
712,0.48,21000,0.2714285714285714
713,0.48,21400,0.2714285714285714
714,0.58,21400,0.2714285714285714
715,0.86,21400,0.2714285714285714
716,0.75,21600,0.2714285714285714
717,0.55,21800,0.2714285714285714
718,0.83,21800,0.2714285714285714
719,0.36,22000,0.2714285714285714
720,0.58,22000,0.2714285714285714
721,0.58,22200,0.2714285714285714
722,0.46,22400,0.2714285714285714
723,0.49,22400,0.2714285714285714
724,0.53,22400,0.2714285714285714
725,0.59,22400,0.2714285714285714
726,0.39,22600,0.2714285714285714
727,0.54,22600,0.2714285714285714
728,0.77,22600,0.2714285714285714
729,0.43,22800,0.2714285714285714
730,0.83,22800,0.2714285714285714
731,0.85,22800,0.2714285714285714
732,0.5,23000,0.2714285714285714
733,0.46,23200,0.2714285714285714
734,0.51,23200,0.2714285714285714
735,0.7,23200,0.2714285714285714
736,0.46,23400,0.2714285714285714
737,0.49,23400,0.2714285714285714
738,0.51,23400,0.2714285714285714
739,0.54,23400,0.2714285714285714
740,0.84,23400,0.2714285714285714
741,0.73,23600,0.2714285714285714
742,0.64,23800,0.2714285714285714
743,0.85,23800,0.2714285714285714
744,1.12,23800,0.2714285714285714
745,0.41,24000,0.2714285714285714
746,0.46,24000,0.2714285714285714
747,0.98,24000,0.2714285714285714
748,0.57,24200,0.2714285714285714
749,0.63,24200,0.2714285714285714
750,0.29,24400,0.2714285714285714
751,0.5,24400,0.2714285714285714
752,0.79,24400,0.2714285714285714
753,0.62,24600,0.2714285714285714
754,0.94,24600,0.2714285714285714
755,1.27,1200,0.27142857142857146
756,1.43,1600,0.27142857142857146
757,1.1,2000,0.27142857142857146
758,0.58,2800,0.27142857142857146
759,1.0,3400,0.27142857142857146
760,1.14,3800,0.27142857142857146
761,1.33,3800,0.27142857142857146
762,1.26,4200,0.27142857142857146
763,1.47,4200,0.27142857142857146
764,0.88,4800,0.27142857142857146
765,0.85,5400,0.27142857142857146
766,0.78,5600,0.27142857142857146
767,1.02,5600,0.27142857142857146
768,0.79,8000,0.27142857142857146
769,0.63,12400,0.27142857142857146
770,0.54,12800,0.27142857142857146
771,1.06,13000,0.27142857142857146
772,1.05,13400,0.27142857142857146
773,1.24,14200,0.27142857142857146
774,0.66,15400,0.27142857142857146
775,0.37,17400,0.27142857142857146
